"Number of confirmed, probable and suspected Ebola cases in the last 21 days","Proportion of confirmed, probable and suspected Ebola cases that are from the last 7 days",Proportion of suspected Ebola deaths that are from the last 21 days,Number of confirmed Ebola cases in the last 7 days,Number of probable Ebola deaths in the last 21 days,Cumulative number of suspected Ebola deaths,"Number of confirmed, probable and suspected Ebola deaths in the last 21 days",Proportion of probable Ebola cases that are from the last 7 days,Number of suspected Ebola cases in the last 21 days,Proportion of probable Ebola deaths that are from the last 21 days,"Case fatality rate (CFR) of confirmed, probable and suspected Ebola cases",Cumulative number of confirmed Ebola cases,Proportion of suspected Ebola cases that are from the last 21 days,Cumulative number of suspected Ebola cases,Number of confirmed Ebola cases in the last 21 days,Case fatality rate (CFR) of suspected Ebola cases,Cumulative number of confirmed Ebola deaths,Proportion of probable Ebola cases that are from the last 21 days,Number of confirmed Ebola deaths in the last 21 days,Proportion of confirmed Ebola cases that are from the last 7 days,"Proportion of confirmed, probable and suspected Ebola cases that are from the last 21 days","Cumulative number of confirmed, probable and suspected Ebola deaths","Proportion of confirmed, probable and suspected Ebola deaths that are from the last 21 days",Proportion of suspected Ebola cases that are from the last 7 days,"Number of confirmed, probable and suspected Ebola cases in the last 7 days",Cumulative number of probable Ebola cases,Number of probable Ebola cases in the last 21 days,Number of suspected Ebola cases in the last 7 days,Proportion of confirmed Ebola deaths that are from the last 21 days,Cumulative number of probable Ebola deaths,Case fatality rate (CFR) of confirmed Ebola cases,Proportion of confirmed Ebola cases that are from the last 21 days,"Cumulative number of confirmed, probable and suspected Ebola cases",Case fatality rate (CFR) of probable Ebola cases,Number of probable Ebola cases in the last 7 days,Number of suspected Ebola deaths in the last 21 days,Country,Date,UID
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,17-10-2014,Spain2014-10-17
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,United States of America,17-10-2014,United States of America2014-10-17
397,0,0,0,0,0,0,0,89,0,0,1184,91,98,289,0,653,10,0,0,27,843,0,0,0,190,19,0,0,190,0,24,1472,0,0,0,Guinea,15-10-2014,Guinea2014-10-15
1089,0,0,0,0,0,0,0,555,0,0,950,40,1376,66,0,0,24,0,0,26,2458,0,0,0,1923,468,0,0,0,0,7,4249,0,0,0,Liberia,15-10-2014,Liberia2014-10-15
1330,0,0,0,0,100,0,0,220,0,0,2849,60,366,1110,0,926,0,0,0,41,1183,0,0,0,37,0,0,0,157,0,39,3252,0,0,0,Sierra Leone,15-10-2014,Sierra Leone2014-10-15
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,15-10-2014,Nigeria2014-10-15
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,15-10-2014,Senegal2014-10-15
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,15-10-2014,Spain2014-10-15
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,United States of America,15-10-2014,United States of America2014-10-15
0,0,0,0,0,0,0,0,0,0,0,1097,0,73,0,0,598,0,0,0,0,778,0,0,0,180,0,0,0,180,0,0,1350,0,0,0,Guinea,10-10-2014,Guinea2014-10-10
0,0,0,0,0,519,0,0,0,0,0,943,0,1259,0,0,1072,0,0,0,0,2316,0,0,0,1874,0,0,0,725,0,0,4076,0,0,0,Liberia,10-10-2014,Liberia2014-10-10
0,0,0,0,0,35,0,0,0,0,0,2593,0,320,0,0,753,0,0,0,0,930,0,0,0,37,0,0,0,142,0,0,2950,0,0,0,Sierra Leone,10-10-2014,Sierra Leone2014-10-10
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,10-10-2014,Nigeria2014-10-10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,10-10-2014,Senegal2014-10-10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,10-10-2014,Spain2014-10-10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United States of America,10-10-2014,United States of America2014-10-10
331,0,0,0,0,2,0,0,65,0,0,1044,88,74,253,0,587,7,0,0,26,768,0,0,0,180,13,0,0,179,0,24,1298,0,0,0,Guinea,08-10-2014,Guinea2014-10-08
1354,0,0,0,0,491,0,0,651,0,0,941,55,1188,136,0,1018,32,0,0,34,2210,0,0,0,1795,567,0,0,701,0,14,3924,0,0,0,Liberia,08-10-2014,Liberia2014-10-08
1114,0,0,0,0,31,0,0,190,0,0,2455,64,297,924,0,725,0,0,0,40,879,0,0,0,37,0,0,0,123,0,38,2789,0,0,0,Sierra Leone,08-10-2014,Sierra Leone2014-10-08
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,08-10-2014,Nigeria2014-10-08
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,08-10-2014,Senegal2014-10-08
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United States of America,08-10-2014,United States of America2014-10-08
0,0,0,0,0,0,0,0,0,0,0,977,0,45,0,0,562,0,0,0,0,739,0,0,0,177,0,0,0,177,0,0,1199,0,0,0,Guinea,03-10-2014,Guinea2014-10-03
0,0,0,0,0,458,0,0,0,0,0,931,0,1190,0,0,934,0,0,0,0,2069,0,0,0,1713,0,0,0,677,0,0,3834,0,0,0,Liberia,03-10-2014,Liberia2014-10-03
0,0,0,0,0,11,0,0,0,0,0,2179,0,221,0,0,575,0,0,0,0,623,0,0,0,37,0,0,0,37,0,0,2437,0,0,0,Sierra Leone,03-10-2014,Sierra Leone2014-10-03
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,03-10-2014,Nigeria2014-10-03
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,03-10-2014,Senegal2014-10-03
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United States of America,03-10-2014,United States of America2014-10-03
270,0,0,0,0,5,0,0,23,0,0,950,62,37,230,0,535,8,0,0,23,710,0,0,0,170,14,0,0,170,0,24,1157,0,0,0,Guinea,01-10-2014,Guinea2014-10-01
1639,0,0,0,0,444,0,0,672,0,0,927,60,1113,280,0,890,42,0,0,44,1998,0,0,0,1656,687,0,0,664,0,30,3696,0,0,0,Liberia,01-10-2014,Liberia2014-10-01
894,0,0,0,0,11,0,0,106,0,0,2076,56,191,788,0,574,0,0,0,39,622,0,0,0,37,0,0,0,37,0,38,2304,0,0,0,Sierra Leone,01-10-2014,Sierra Leone2014-10-01
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,01-10-2014,Nigeria2014-10-01
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,01-10-2014,Senegal2014-10-01
0,0,0,0,0,5,0,0,0,0,0,876,0,36,0,0,481,0,0,0,0,648,0,0,0,162,0,0,0,162,0,0,1074,0,0,0,Guinea,26-09-2014,Guinea2014-09-26
0,0,0,0,0,415,0,0,0,0,0,914,0,1005,0,0,792,0,0,0,0,1830,0,0,0,1539,0,0,0,623,0,0,3458,0,0,0,Liberia,26-09-2014,Liberia2014-09-26
0,0,0,0,0,11,0,0,0,0,0,1816,0,168,0,0,557,0,0,0,0,605,0,0,0,37,0,0,0,37,0,0,2021,0,0,0,Sierra Leone,26-09-2014,Sierra Leone2014-09-26
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,26-09-2014,Nigeria2014-09-26
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,26-09-2014,Senegal2014-09-26
292,0,0,0,0,5,0,0,22,0,0,832,79,28,256,0,468,9,0,0,29,635,0,0,0,162,14,0,0,162,0,31,1022,0,0,0,Guinea,24-09-2014,Guinea2014-09-24
1707,0,0,0,0,413,0,0,590,0,0,890,64,921,469,0,671,44,0,0,52,1677,0,0,0,1469,648,0,0,593,0,53,3280,0,0,0,Liberia,24-09-2014,Liberia2014-09-24
737,0,0,0,0,11,0,0,93,0,0,1745,59,158,644,0,552,0,0,0,38,597,0,0,0,37,0,0,0,34,0,37,1940,0,0,0,Sierra Leone,24-09-2014,Sierra Leone2014-09-24
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,24-09-2014,Nigeria2014-09-24
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,24-09-2014,Senegal2014-09-24
0,0,0,0,0,5,0,0,0,0,0,818,0,28,0,0,465,0,0,0,0,632,0,0,0,162,0,0,0,162,0,0,1008,0,0,0,Guinea,22-09-2014,Guinea2014-09-22
0,0,0,0,0,364,0,0,0,0,0,863,0,817,0,0,670,0,0,0,0,1578,0,0,0,1342,0,0,0,544,0,0,3022,0,0,0,Liberia,22-09-2014,Liberia2014-09-22
0,0,0,0,0,11,0,0,0,0,0,1640,0,136,0,0,545,0,0,0,0,593,0,0,0,37,0,0,0,37,0,0,1813,0,0,0,Sierra Leone,22-09-2014,Sierra Leone2014-09-22
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,22-09-2014,Nigeria2014-09-22
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,22-09-2014,Senegal2014-09-22
312,0,0,0,0,5,0,0,25,0,0,750,83,30,266,0,435,13,0,0,33,601,0,0,0,162,21,0,0,161,0,36,942,0,0,0,Guinea,18-09-2014,Guinea2014-09-18
1429,0,0,0,0,310,0,0,398,0,0,812,59,675,462,0,631,46,0,0,52,1459,0,0,0,1233,596,0,0,518,0,57,2710,0,0,0,Liberia,18-09-2014,Liberia2014-09-18
653,0,0,0,0,11,0,0,69,0,0,1513,56,123,585,0,517,0,0,0,39,562,0,0,0,37,0,0,0,34,0,39,1673,0,0,0,Sierra Leone,18-09-2014,Sierra Leone2014-09-18
6,0,0,0,0,0,0,0,1,0,0,19,100,1,5,0,7,0,0,0,29,8,0,0,0,1,0,0,0,1,0,26,21,0,0,0,Nigeria,18-09-2014,Nigeria2014-09-18
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,Senegal,18-09-2014,Senegal2014-09-18
308,0,0,0,0,4,0,0,11,0,64,743,35,31,276,13,429,13,0,0,33,595,0,0,0,162,21,0,0,162,58,37,936,100,0,0,Guinea,16-09-2014,Guinea2014-09-16
1383,0,0,0,0,261,0,0,298,0,54,790,55,539,546,48,563,50,0,0,57,1296,0,0,0,1078,539,0,0,472,71,69,2407,44,0,0,Liberia,16-09-2014,Liberia2014-09-16
653,0,0,0,0,11,0,0,70,0,35,1464,59,119,583,9,514,0,0,0,40,562,0,0,0,37,0,0,0,37,35,40,1620,100,0,0,Sierra Leone,16-09-2014,Sierra Leone2014-09-16
6,0,0,0,0,0,0,0,0,0,38,19,0,1,6,0,7,0,0,0,29,8,0,0,0,1,0,0,0,1,37,32,21,100,0,0,Nigeria,16-09-2014,Nigeria2014-09-16
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,Senegal,16-09-2014,Senegal2014-09-16
324,0,0,0,0,4,0,0,27,0,65,678,84,32,285,12,403,8,0,0,38,557,0,0,0,151,12,0,0,150,59,42,861,99,0,0,Guinea,12-09-2014,Guinea2014-09-12
1186,0,0,0,0,211,0,0,286,0,55,654,63,453,394,47,498,52,0,0,57,1137,0,0,0,974,506,0,0,428,76,60,2081,44,0,0,Liberia,12-09-2014,Liberia2014-09-12
586,0,0,0,0,12,0,0,65,0,37,1287,65,100,518,12,478,8,0,0,41,524,0,0,0,37,3,0,0,34,37,40,1424,92,0,0,Sierra Leone,12-09-2014,Sierra Leone2014-09-12
9,0,0,0,0,0,0,0,1,0,38,19,100,1,7,0,7,100,0,0,42.9,8,0,0,0,1,1,0,0,1,37,36.8,21,100,0,0,Nigeria,12-09-2014,Nigeria2014-09-12
3,0,0,0,0,0,0,0,2,0,0,1,100,2,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,3,0,0,0,Senegal,12-09-2014,Senegal2014-09-12
339,0,0,0,35,4,155,0,35,23,0,664,74,47,286,0,400,12,120,0,39,555,28,0,0,151,18,0,30,151,0,43,862,0,0,0,Guinea,08-09-2014,Guinea2014-09-08
1212,0,71,0,218,296,758,0,253,52,0,634,57,443,434,0,508,54,330,0,59,1224,62,0,0,969,525,0,65,420,0,68,2046,0,0,210,Liberia,08-09-2014,Liberia2014-09-08
533,0,55,0,0,11,154,0,49,0,0,1234,54,90,484,0,461,0,148,0,39,509,30,0,0,37,0,0,32,37,0,39,1361,0,0,6,Sierra Leone,08-09-2014,Sierra Leone2014-09-08
8,0,0,0,1,0,4,0,0,100,0,19,0,1,7,0,7,100,3,0,38,8,50,0,0,1,1,0,43,1,0,37,21,0,0,0,Nigeria,08-09-2014,Nigeria2014-09-08
3,0,0,0,0,0,0,0,2,0,0,1,100,2,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,3,0,0,0,Senegal,08-09-2014,Senegal2014-09-08
289,0,33,0,19,3,137,0,44,13,64,604,79,56,226,5,362,13,117,0,36,517,26,0,0,152,19,0,32,152,60,37,812,100,0,1,Guinea,05-09-2014,Guinea2014-09-05
1037,0,67,0,199,257,623,0,179,50,58,614,49,369,414,70,431,50,253,0,55,1089,57,0,0,888,444,0,59,401,70,67,1871,45,0,171,Liberia,05-09-2014,Liberia2014-09-05
433,0,55,0,3,11,136,0,37,8,39,1146,47,78,396,14,443,0,127,0,34,491,28,0,0,37,0,0,29,37,39,35,1261,100,0,6,Sierra Leone,05-09-2014,Sierra Leone2014-09-05
9,0,0,0,1,0,4,0,2,100,36,18,67,3,7,0,7,0,3,0,41,8,50,0,0,1,0,0,43,1,39,39,22,100,0,0,Nigeria,05-09-2014,Nigeria2014-09-05
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,05-09-2014,Senegal2014-09-05
158,0,0,0,0,2,8,0,20,0,66,482,80,25,131,8,287,5,8,0,24,430,2,0,0,141,7,0,3,141,60,27,648,100,0,0,Guinea,29-08-2014,Guinea2014-08-29
866,0,8,0,24,168,54,0,251,8,50,322,66,382,192,44,225,63,16,0,63,694,8,0,0,674,423,0,7,301,70,60,1378,45,0,14,Liberia,29-08-2014,Liberia2014-08-29
331,0,25,0,2,8,39,0,19,6,41,935,35,54,308,15,380,11,35,0,32,422,9,0,0,37,4,0,9,34,41,33,1026,92,0,2,Sierra Leone,29-08-2014,Sierra Leone2014-08-29
10,0,0,0,0,0,4,0,3,0,37,15,100,3,6,0,6,100,4,0,53,7,57,0,0,1,1,0,67,1,40,40,19,100,0,0,Nigeria,29-08-2014,Nigeria2014-08-29
144,0,0,0,0,0,0,0,0,0,0,2871,0,22,144,0,1778,0,0,0,0,2170,0,0,0,392,0,0,0,392,0,0,3285,0,0,0,Guinea,11-03-2015,Guinea2015-03-11
202,0,0,0,0,158,0,0,0,0,0,8428,0,2904,202,0,3263,0,0,0,0,3629,0,0,0,287,0,0,0,208,0,0,11619,0,0,0,Sierra Leone,11-03-2015,Sierra Leone2015-03-11
4,0,0,0,0,0,0,0,0,0,0,3150,0,4314,4,0,0,0,0,0,0,4162,0,0,0,1879,0,0,0,0,0,0,9343,0,0,0,Liberia,11-03-2015,Liberia2015-03-11
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,11-03-2015,United Kingdom2015-03-11
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,11-03-2015,Mali2015-03-11
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,11-03-2015,Nigeria2015-03-11
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,11-03-2015,Senegal2015-03-11
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,11-03-2015,Spain2015-03-11
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,11-03-2015,United States of America2015-03-11
0,0,0,0,0,0,0,0,0,0,0,2901,0,34,0,0,1792,0,0,0,0,2187,0,0,0,395,0,0,0,395,0,0,3330,0,0,0,Guinea,12-03-2015,Guinea2015-03-12
0,0,0,0,0,0,0,0,0,0,0,3150,0,4314,0,0,0,0,0,0,0,4162,0,0,0,1879,0,0,0,0,0,0,9343,0,0,0,Liberia,12-03-2015,Liberia2015-03-12
0,0,0,0,0,158,0,0,0,0,0,8463,0,2927,0,0,3289,0,0,0,0,3655,0,0,0,287,0,0,0,208,0,0,11677,0,0,0,Sierra Leone,12-03-2015,Sierra Leone2015-03-12
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,12-03-2015,United Kingdom2015-03-12
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,12-03-2015,Mali2015-03-12
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,12-03-2015,Nigeria2015-03-12
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,12-03-2015,Senegal2015-03-12
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,12-03-2015,Spain2015-03-12
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,12-03-2015,United States of America2015-03-12
0,0,0,0,0,0,0,0,0,0,0,2911,0,25,0,0,1797,0,0,0,0,2192,0,0,0,395,0,0,0,395,0,0,3331,0,0,0,Guinea,13-03-2015,Guinea2015-03-13
0,0,0,0,0,0,0,0,0,0,0,3150,0,4453,0,0,0,0,0,0,0,4241,0,0,0,1879,0,0,0,0,0,0,9482,0,0,0,Liberia,13-03-2015,Liberia2015-03-13
0,0,0,0,0,158,0,0,0,0,0,8469,0,2940,0,0,3297,0,0,0,0,3663,0,0,0,287,0,0,0,208,0,0,11696,0,0,0,Sierra Leone,13-03-2015,Sierra Leone2015-03-13
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,13-03-2015,United Kingdom2015-03-13
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,13-03-2015,Mali2015-03-13
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,13-03-2015,Nigeria2015-03-13
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,13-03-2015,Senegal2015-03-13
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,13-03-2015,Spain2015-03-13
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,13-03-2015,United States of America2015-03-13
0,0,0,0,0,0,0,0,0,0,0,2957,0,21,0,0,1821,0,0,0,0,2216,0,0,0,395,0,0,0,395,0,0,3373,0,0,0,Guinea,16-03-2015,Guinea2015-03-16
0,0,0,0,0,0,0,0,0,0,0,3150,0,4453,0,0,0,0,0,0,0,4241,0,0,0,1879,0,0,0,0,0,0,9482,0,0,0,Liberia,16-03-2015,Liberia2015-03-16
0,0,0,0,0,158,0,0,0,0,0,8484,0,2971,0,0,3321,0,0,0,0,3687,0,0,0,287,0,0,0,208,0,0,11742,0,0,0,Sierra Leone,16-03-2015,Sierra Leone2015-03-16
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,16-03-2015,United Kingdom2015-03-16
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,16-03-2015,Mali2015-03-16
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,16-03-2015,Nigeria2015-03-16
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,16-03-2015,Senegal2015-03-16
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,16-03-2015,Spain2015-03-16
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,16-03-2015,United States of America2015-03-16
0,0,0,0,0,0,0,0,0,0,0,2966,0,28,0,0,1829,0,0,0,0,2224,0,0,0,395,0,0,0,395,0,0,3389,0,0,0,Guinea,17-03-2015,Guinea2015-03-17
0,0,0,0,0,0,0,0,0,0,0,3150,0,4497,0,0,0,0,0,0,0,4264,0,0,0,1879,0,0,0,0,0,0,9526,0,0,0,Liberia,17-03-2015,Liberia2015-03-17
0,0,0,0,0,158,0,0,0,0,0,8487,0,2977,0,0,3325,0,0,0,0,3691,0,0,0,287,0,0,0,208,0,0,11751,0,0,0,Sierra Leone,17-03-2015,Sierra Leone2015-03-17
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,17-03-2015,United Kingdom2015-03-17
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,17-03-2015,Mali2015-03-17
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,17-03-2015,Nigeria2015-03-17
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,17-03-2015,Senegal2015-03-17
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,17-03-2015,Spain2015-03-17
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,17-03-2015,United States of America2015-03-17
204,0,0,0,0,0,0,0,0,0,0,2966,0,28,204,0,1829,0,0,0,0,2224,0,0,0,395,0,0,0,395,0,0,3389,0,0,0,Guinea,18-03-2015,Guinea2015-03-18
0,0,0,0,0,0,0,0,0,0,0,3150,0,4497,0,0,0,0,0,0,0,4264,0,0,0,1879,0,0,0,0,0,0,9526,0,0,0,Liberia,18-03-2015,Liberia2015-03-18
194,0,0,0,0,158,0,0,0,0,0,8487,0,2977,194,0,3325,0,0,0,0,3691,0,0,0,287,0,0,0,208,0,0,11751,0,0,0,Sierra Leone,18-03-2015,Sierra Leone2015-03-18
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,18-03-2015,United Kingdom2015-03-18
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,18-03-2015,Mali2015-03-18
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,18-03-2015,Nigeria2015-03-18
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,18-03-2015,Senegal2015-03-18
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,18-03-2015,Spain2015-03-18
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,18-03-2015,United States of America2015-03-18
0,0,0,0,0,0,0,0,0,0,0,2988,0,21,0,0,1846,0,0,0,0,2241,0,0,0,395,0,0,0,395,0,0,3404,0,0,0,Guinea,20-03-2015,Guinea2015-03-20
0,0,0,0,0,0,0,0,0,0,0,3150,0,4526,0,0,0,0,0,0,0,4283,0,0,0,1879,0,0,0,0,0,0,9555,0,0,0,Liberia,20-03-2015,Liberia2015-03-20
0,0,0,0,0,158,0,0,0,0,0,8508,0,2999,0,0,3346,0,0,0,0,3712,0,0,0,287,0,0,0,208,0,0,11794,0,0,0,Sierra Leone,20-03-2015,Sierra Leone2015-03-20
